"","year","site","variety","tree","branch","rn","1","2","3","4","5","6","7","8","9","10","11","12","AUDPCm"
"1467",2018,"gera","7416",3,"top",1,0,0,0,1.22,1.89,2.21,0,0,0,0,0,0,5.32
"1468",2018,"gera","74165",1,"bot",1,0,3.06,1.05,3.06,3.81,4.13,0,0,0,0,0,0,15.11
"1469",2018,"gera","74165",1,"mid",1,0,2.04,1.84008547008547,2.04,4.60008547008547,4.92008547008547,0,0,0,0,0,0,15.4402564102564
"1470",2018,"gera","74165",1,"top",1,0,0,0,0,1.34,1.66,0,0,0,0,0,0,3
"1471",2018,"gera","74165",2,"bot",1,0,0,4.03,1.66,6.79,7.11,1.14,1.14,1.14,0,0,0,23.01
"1472",2018,"gera","74165",2,"mid",1,0.82,0,1.46,0,1.69776556776557,2.01776556776557,0,0,0,0,0,0,5.58553113553114
"1473",2018,"gera","74165",2,"top",1,0,0,0,0,1.34,1.66,0,0,0,0,0,0,3
"1474",2018,"gera","74165",3,"bot",1,0.82,0,2.02,2.64700854700854,6.93,7.25,1.33,1.33,1.33,0,0,0.68,23.5870085470085
"1475",2018,"gera","74165",3,"mid",1,0,0,1.99026862026862,0,4.75026862026862,5.07026862026862,0.8,0.8,0,0,0,0,13.4108058608059
"1476",2018,"gera","74165",3,"top",1,0,0,1.33,0,1.08726495726496,1.40726495726496,0,0,0,0,0,0,3.82452991452991
"1477",2018,"gera","744",1,"bot",1,0.79,1.05,3.94,5.17,6.7,7.02,1.05,0,0,0,0,0,25.325
"1478",2018,"gera","744",1,"mid",1,0,1.57,1.95,1.46,4.71,5.03,1.57,1.57,1.57,0,0,0,19.43
"1479",2018,"gera","744",1,"top",1,0,0,0,0,2.49,2.81,0,0,0,0,0,0,5.3
"1480",2018,"gera","744",2,"bot",1,0.79,0,0.97,0.97,2.5,2.82,0,0,0,0,0,0,7.655
"1481",2018,"gera","744",2,"mid",1,0,0,1.55,1.55,1.25,1.57,0,0,0,0,0,0,5.92
"1482",2018,"gera","744",2,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1483",2018,"gera","744",3,"bot",1,0,1.24,3.39991452991453,4.62991452991453,6.15991452991453,6.47991452991453,1.24,1.24,1.24,0,0,0,25.6296581196581
"1484",2018,"gera","744",3,"mid",1,0,0,1.17,1.17,2.7,3.02,0,0,0,0,0,0,8.06
"1485",2018,"gera","744",3,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1486",2018,"gera","7440",1,"bot",1,0,0.91,1.7,1.7,1.7,2.02,0.91,0.91,0.91,0,0,0,10.76
"1487",2018,"gera","7440",1,"mid",1,0,1.59,1.59,1.59,1.59,1.91,1.59,0,0,0,0,0,9.86
"1488",2018,"gera","7440",1,"top",1,0,1.34,1.34,1.34,1.34,1.66,1.34,0,0,0,0,0,8.36
"1489",2018,"gera","7440",2,"bot",1,0.79,1.25,1.25,1.25,1.25,1.57,1.25,0,0,0,0,0,8.215
"1490",2018,"gera","7440",2,"mid",1,0,1.23,1.23,1.23,1.23,1.55,1.23,1.23,1.23,0,0,0,10.16
"1491",2018,"gera","7440",2,"top",1,0,0.9,0.9,0.9,0.9,1.22,0.9,0,0,0,0,0,5.72
"1492",2018,"gera","7440",3,"bot",1,0.79,1.55,1.55,1.55,1.48,1.8,1.55,0.87,0,0,0,0.68,11.085
"1493",2018,"gera","7440",3,"mid",1,0,1.15,1.15,1.15,1.15,1.47,1.15,0,0,0,0,0,7.22
"1494",2018,"gera","7440",3,"top",1,0,1.34,1.34,1.34,1.34,1.66,1.34,0,0,0,0,0,8.36
"1495",2018,"gera","7454",1,"bot",1,0.79,0.68,0.84,2.07,2.51461538461539,3.92,0,0,0,0,0,0,10.4196153846154
"1496",2018,"gera","7454",1,"mid",1,0,0,0.8,1.17,2.49,3.02,0,0,0,0,0,0,7.48
"1497",2018,"gera","7454",1,"top",1,0,0,0,1.24,1.03,1.91,0,0,0,0,0,0,4.18
"1498",2018,"gera","7454",2,"bot",1,0.81,0.68,1.91,1.91,3.57,2.35693257359924,0,0,0,0,0,0,10.8319325735992
"1499",2018,"gera","7454",2,"mid",1,0,0,1.79,1.79,1.7,1.91,0,0,0,0,0,0,7.19
"1500",2018,"gera","7454",2,"top",1,0,0,1.24,1.24,1.23,2,0,0,0,0,0,0,5.71
"1501",2018,"gera","7454",3,"bot",1,0.68,0.68,1.68,1.35,4.48,2.13,0,0,0,0,0,0,10.66
"1502",2018,"gera","7454",3,"mid",1,0,0,1.44,1.44,3.22401709401709,1.91,0,0,0,0,0,0,8.01401709401709
"1503",2018,"gera","7454",3,"top",1,0,0,0,0,1.59,1.66,0,0,0,0,0,0,3.25
"1504",2018,"gera","7487",1,"bot",1,0,0,1.68,7.15,3.6,9,0,0,0,0,0,0,21.43
"1505",2018,"gera","7487",1,"mid",1,0,0,1.02,1.39,2.7,3.24,0,0,0,0,0,0,8.35
"1506",2018,"gera","7487",1,"top",1,0,0,0,0,1.59,2.11,0,0,0,0,0,0,3.7
"1507",2018,"gera","7487",2,"bot",1,0,1.46,2.49,3.72,2.03693257359924,5.57,1.46,1.46,0,0,0,0,18.1969325735992
"1508",2018,"gera","7487",2,"mid",1,0.81,1.55,0.81,2.04,1.59,3.89,1.55,0,0,0,0,0,11.835
"1509",2018,"gera","7487",2,"top",1,0,0,0,0.78,1.68,1.8,0,0,0,0,0,0,4.26
"1510",2018,"gera","7487",3,"bot",1,0.81,1.66,1.68,4.39,1.81,6.24,1.66,1.66,1.66,0,0,0,21.165
"1511",2018,"gera","7487",3,"mid",1,0,1.13,1.24,1.36,1.59,3.21,1.13,1.13,1.13,0,0,0,11.92
"1512",2018,"gera","7487",3,"top",1,0,0,0,1.14,1.34,2.99,0,0,0,0,0,0,5.47
"1513",2018,"gera","7514",1,"bot",1,0.81,0,1.55,0.984615384615386,8.68,2.83461538461539,0,0,0,0,0,0,14.4542307692308
"1514",2018,"gera","7514",1,"mid",1,0,0,0,0.96,2.92,2.81,0,0,0,0,0,0,6.69
"1515",2018,"gera","7514",1,"top",1,0,0,0,0,1.79,1.35,0,0,0,0,0,0,3.14
"1516",2018,"gera","7514",2,"bot",1,0,0,0.81,2.04,5.25,3.89,0,0,0,0,0,0,11.99
"1517",2018,"gera","7514",2,"mid",1,0,0,0,0,3.57,2.02,0,0,0,0,0,0,5.59
"1518",2018,"gera","7514",2,"top",1,0,0,0,0,1.48,1.55,0,0,0,0,0,0,3.03
"1519",2018,"gera","7514",3,"bot",1,0,0.98,1.72,2.95,5.92,4.8,1.8,1.13,1.46,0,0,0,20.76
"1520",2018,"gera","7514",3,"mid",1,0.81,0,1.35,1.69401709401709,2.89,3.54401709401709,0,0,0,0,0,0,9.88303418803419
"1521",2018,"gera","7514",3,"top",1,0,0,0,0,2.67,1.91,0,0,0,0,0,0,4.58
"1522",2018,"gera","75227",1,"bot",1,0,0,1.66,2.28,1.01,1.33,1.66,1.66,1.66,0,0,0,11.26
"1523",2018,"gera","75227",1,"mid",1,0,0,0,3.07008547008547,1.48,1.8,0,0,0,0,0,0,6.35008547008547
"1524",2018,"gera","75227",1,"top",1,0,0,0,1.46,1.34,1.66,0,0,0,0,0,0,4.46
"1525",2018,"gera","75227",2,"bot",1,0.82,1.14,0.84,5.26,1.59,1.91,0.84,0.84,0.84,0,0,0,13.67
"1526",2018,"gera","75227",2,"mid",1,0,0,0,1.8,1.25,1.57,0,0,0,0,0,0,4.62
"1527",2018,"gera","75227",2,"top",1,0,0,0,0,1.25,1.57,0,0,0,0,0,0,2.82
"1528",2018,"gera","75227",3,"bot",1,0.82,1.33,0,1.8,1.11,1.43,0,0,0,0,0,0,6.08
"1529",2018,"gera","75227",3,"mid",1,0,0.8,0,3.22026862026862,1.23,1.55,0,0,0,0,0,0,6.80026862026862
"1530",2018,"gera","75227",3,"top",1,0,0,0,1.8,0.81,1.13,0,0,0,0,0,0,3.74
"1531",2018,"gera","754",1,"bot",1,0,0,1.6,1.6,1.6,1.92,0,0,0,0,0,0,6.72
"1532",2018,"gera","754",1,"mid",1,0,0,1.23,1.23,1.23,1.55,0,0,0,0,0,0,5.24
"1533",2018,"gera","754",1,"top",1,0,0,0.7,0.7,0.7,1.02,0,0,0,0,0,0,3.12
"1534",2018,"gera","754",2,"bot",1,0.79,0,0,2.12,2.12,2.44,0,0,0,0,0,0,7.075
"1535",2018,"gera","754",2,"mid",1,0,0.68,0,1.72,1.72,2.04,0,0,0,0,0,0,6.16
"1536",2018,"gera","754",2,"top",1,0,0.82,0,1.22,1.22,1.54,0,0,0,0,0,0,4.8
"1537",2018,"gera","754",3,"bot",1,0.79,0.68,0,1.59,1.59,1.91,0,0,0,0,0,0,6.165
"1538",2018,"gera","754",3,"mid",1,0,0,0,1.34,1.34,1.66,0,0,0,0,0,0,4.34
"1539",2018,"gera","754",3,"top",1,0,0,0,0.79,0.79,1.11,0,0,0,0,0,0,2.69
"1540",2018,"gera","7576",1,"bot",1,0,1.88,0.88,2.11,3.64,3.96,1.88,0,0,0,0,0,14.35
"1541",2018,"gera","7576",1,"mid",1,0,0,0,0.69,2.22,2.54,0,0,0,0,0,0,5.45
"1542",2018,"gera","7576",1,"top",1,0,0,0,0,1.92,2.24,0,0,0,0,0,0,4.16
"1543",2018,"gera","7576",2,"bot",1,0,0.94,3.83,5.06,6.59,6.91,0.94,0.94,0,0,0,0,25.21
"1544",2018,"gera","7576",2,"mid",1,0,0,1.55,0.984615384615386,2.51461538461539,2.83461538461539,0,0,0,0,0,0,7.88384615384616
"1545",2018,"gera","7576",2,"top",1,0,0,0,0,1.23,1.55,0,0,0,0,0,0,2.78
"1546",2018,"gera","7576",3,"bot",1,0,0.8,1.68,5.15,6.68,7,0.8,0.8,0.8,0,0,0,23.71
"1547",2018,"gera","7576",3,"mid",1,0,1.46,1.68,1.72,3.25,3.57,1.46,0,0,0,0,0,13.14
"1548",2018,"gera","7576",3,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1549",2018,"gera","8136",1,"bot",1,0,1.79,4.68,16.83,18.36,18.68,1.79,0,0,0,0,0,62.13
"1550",2018,"gera","8136",1,"mid",1,0.81,2.11,5,6.23,7.76,8.08,2.11,2.11,0,0,0,0,33.805
"1551",2018,"gera","8136",1,"top",1,0,0,0,0.955921855921856,2.48592185592186,2.80592185592186,0,0,0,0,0,0,6.24776556776557
"1552",2018,"gera","8136",2,"bot",1,0,1.33,3.45,4.68,12.36,12.68,1.33,1.33,0,0,0,0,37.16
"1553",2018,"gera","8136",2,"mid",1,0,0.709999999999999,3.6,4.83,6.36,6.68,0.709999999999999,0.709999999999999,0.709999999999999,0,0,0,24.31
"1554",2018,"gera","8136",2,"top",1,0,0,0,0,1.36,1.68,0,0,0,0,0,0,3.04
"1555",2018,"gera","8136",3,"bot",1,0.81,1.56,4.45,5.68,19.79,20.11,1.56,1.56,1.56,0,0,0,56.675
"1556",2018,"gera","8136",3,"mid",1,0,1.71,4.6,5.83,7.36,7.68,1.71,0,0,0,0,0,28.89
"1557",2018,"gera","8136",3,"top",1,0,0,0,0,1.36,1.68,0,0,0,0,0,0,3.04
"1558",2018,"gera","L-03",1,"bot",1,0,1.08,2.83,4.06,5.59,5.91,1.08,1.08,1.08,0,0,0,22.71
"1559",2018,"gera","L-03",1,"mid",1,0,1.55,1.55,1.15,2.68,3,1.55,1.55,0,0,0,0,13.03
"1560",2018,"gera","L-03",1,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1561",2018,"gera","L-03",2,"bot",1,0.82,2.02,1.68,5.28,6.81,7.13,2.02,0,0,0,0,0,25.35
"1562",2018,"gera","L-03",2,"mid",1,0,1.13527065527065,4.02527065527065,1.55,5.67,7.10527065527066,1.13527065527065,1.13527065527065,1.13527065527065,0,0,0,22.8916239316239
"1563",2018,"gera","L-03",2,"top",1,0,0,2.60076923076923,3.83076923076923,5.36076923076923,5.68076923076923,0,0,0,0,0,0,17.4730769230769
"1564",2018,"gera","L-03",3,"bot",1,0.82,1.68,3.36,4.59,6.12,6.44,1.68,1.68,0,0,0,0,25.96
"1565",2018,"gera","L-03",3,"mid",1,0,0,1.66,0.96,2.49,2.81,0,0,0,0,0,0,7.92
"1566",2018,"gera","L-03",3,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1567",2018,"gera","L-55",1,"bot",1,0.82,1.13527065527065,4.02527065527065,5.25527065527065,6.78527065527066,7.10527065527066,1.13527065527065,0,0,0,0,0,25.8516239316239
"1568",2018,"gera","L-55",1,"mid",1,0,1.02,2.05,3.28,4.81,5.13,1.02,1.02,1.02,0,0,0,19.35
"1569",2018,"gera","L-55",1,"top",1,0,0,0,0.96,2.49,2.81,0,0,0,0,0,0,6.26
"1570",2018,"gera","L-55",2,"bot",1,0.82,1.66,1.05,2.28,3.81,4.13,1.66,1.66,1.66,0,0,0,18.32
"1571",2018,"gera","L-55",2,"mid",1,0,0,1.57,1.17,2.7,3.02,0,0,0,0,0,0,8.46
"1572",2018,"gera","L-55",2,"top",1,0,0,0,0,1.59,1.91,0,0,0,0,0,0,3.5
"1573",2018,"gera","L-55",3,"bot",1,0.82,2.68,2.83,4.06,5.59,5.91,2.68,2.68,0,0,0,0,26.84
"1574",2018,"gera","L-55",3,"mid",1,0,0,0.84,2.07,3.6,3.92,0,0,0,0,0,0,10.43
"1575",2018,"gera","L-55",3,"top",1,0,0,0,0.8,1.59,1.91,0,0,0,0,0,0,4.3
"1576",2018,"jimma","74110",1,"bot",1,7.98205300353357,1.87,17.8,18.57,16.82,10,7.1,1.87,1.87,0,6.11678091872792,4.98013074204947,88.4978727915194
"1577",2018,"jimma","74110",1,"mid",1,0,2.20043816254417,19.4749116607774,13,18.4949116607774,17.7749116607774,0,0.34,0.2,0.2,0,0,71.6851731448763
"1578",2018,"jimma","74110",1,"top",1,0,0.45,6.8,7.57,5.82,5.1,0,0.45,0,0,0,0,26.19
"1579",2018,"jimma","74110",2,"bot",1,2.56474911660778,0.0299999999999985,12.8,13.57,11.82,11.1,5.26,3.4,0.0299999999999985,0.0299999999999985,0.699477031802123,0,60.021851590106
"1580",2018,"jimma","74110",2,"mid",1,0,2.49996466431095,15.269964664311,16.039964664311,14.289964664311,13.569964664311,0,2.49996466431095,2.49996466431095,0,0,0,66.6697526501767
"1581",2018,"jimma","74110",2,"top",1,0,0.34,6.8,7.57,5.82,5.1,0,0.34,0,0,0,0,25.97
"1582",2018,"jimma","74110",3,"bot",1,3.00556537102474,0,23.4360424028269,12,22.4560424028269,21.7360424028269,5.23,0.45,0,0,1.14029328621909,0.00364310954064114,87.9530247349823
"1583",2018,"jimma","74110",3,"mid",1,0,1,18.5279151943463,19.2979151943463,17.5479151943463,16.8279151943463,0,1,1,0,0,0,75.2016607773852
"1584",2018,"jimma","74110",3,"top",1,0,0.54,7.8,8.57,6.82,6.1,0,0.45,0,0,0,0,30.28
"1585",2018,"jimma","74112",1,"bot",1,0,0.87,18.6374558303887,19.4074558303887,17.6574558303887,16.9374558303887,4.23,1.34,0.87,0.87,0,0,80.8198233215548
"1586",2018,"jimma","74112",1,"mid",1,0,0,5.8,6.57,4.82,4.1,0,0,0,0,0,0,21.29
"1587",2018,"jimma","74112",1,"top",1,0,0.67,6.8,7.57,5.82,5.1,0,0.67,0.67,0,0,0,27.3
"1588",2018,"jimma","74112",2,"bot",1,0,0.54,18.2840989399293,19.0540989399293,17.3040989399293,16.5840989399293,5.23,0.12,0.89,0.89,0,0,78.8963957597173
"1589",2018,"jimma","74112",2,"mid",1,0,2.72611307420494,15.4961130742049,16.2661130742049,14.5161130742049,13.7961130742049,0,0.12,0.98,0,0,0,63.9005653710247
"1590",2018,"jimma","74112",2,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1591",2018,"jimma","74112",3,"bot",1,0,0.98,19.121554770318,13,18.141554770318,17.421554770318,4.23,0.98,0.98,0.98,0,0,75.8346643109541
"1592",2018,"jimma","74112",3,"mid",1,0,2.20043816254417,10.8318021201413,11.6018021201413,9.85180212014134,9.13180212014134,3.29180212014134,0.98,0,0,0,0,47.8894487632509
"1593",2018,"jimma","74112",3,"top",1,0,0,7.9660777385159,8.7360777385159,6.9860777385159,6.2660777385159,0,0,0,0,0,0,29.9543109540636
"1594",2018,"jimma","74140",1,"bot",1,0,7,22.6551236749117,14,21.6751236749117,10,12.23,7,7,0,0,0.00364310954064114,101.562068904594
"1595",2018,"jimma","74140",1,"mid",1,0,2.20043816254417,19.383038869258,12,18.403038869258,17.683038869258,0,0.98,0.12,0,0,0,70.769554770318
"1596",2018,"jimma","74140",1,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1597",2018,"jimma","74140",2,"bot",1,2.20043816254417,1,19.121554770318,19.891554770318,18.141554770318,17.421554770318,6.23,0.34,1,1,1.17308127208481,0.0364310954063668,86.4377349823322
"1598",2018,"jimma","74140",2,"mid",1,0,0,10.3229681978799,11.0929681978799,9.34296819787986,8.62296819787986,2.78296819787986,0.98,0.98,0,0,0,44.1248409893993
"1599",2018,"jimma","74140",2,"top",1,0,0,9.52791519434629,10.2979151943463,8.54791519434629,7.82791519434629,0,0,0,0,0,0,36.2016607773852
"1600",2018,"jimma","74140",3,"bot",1,2.20043816254417,1,22.7611307420495,23.5311307420495,21.7811307420495,9,6.23,0.34,0.98,1,0,0,87.7236113074205
"1601",2018,"jimma","74140",3,"mid",1,0,0,18.4890459363958,19.2590459363958,17.5090459363958,16.7890459363958,0,0,0,0,0,0,72.046183745583
"1602",2018,"jimma","74140",3,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1603",2018,"jimma","74158",1,"bot",1,0,1,19.121554770318,19.891554770318,18.141554770318,17.421554770318,6.23,0.34,1,1,0,0,84.1462190812721
"1604",2018,"jimma","74158",1,"mid",1,0,2.20043816254417,12.0544169611307,12.8244169611307,11.0744169611307,10.3544169611307,0,0.98,0.98,0,0,0,50.4681060070671
"1605",2018,"jimma","74158",1,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1606",2018,"jimma","74158",2,"bot",1,0,3,22.6551236749117,12,21.6751236749117,7,15.1151236749117,3,3,0,0,0,87.445371024735
"1607",2018,"jimma","74158",2,"mid",1,0,2.81798586572438,15.5879858657244,16.3579858657244,14.6079858657244,13.8879858657244,8.04798586572438,2.81798586572438,1.2,0,0,0,75.3259010600706
"1608",2018,"jimma","74158",2,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0.980848056537102,0,0,0,0,0,33.1542402826855
"1609",2018,"jimma","74158",3,"bot",1,0,6.35155477031802,19.121554770318,13,18.141554770318,17.421554770318,0,6.35155477031802,6.35155477031802,1,0,0,87.7393286219081
"1610",2018,"jimma","74158",3,"mid",1,0,1.83212014134276,14.6021201413428,15.3721201413428,13.6221201413428,12.9021201413428,7.06212014134276,0.43,1.83212014134276,1.83212014134276,0,0,69.486961130742
"1611",2018,"jimma","74158",3,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1612",2018,"jimma","7416",1,"bot",1,0,2.81798586572438,15.5879858657244,16.3579858657244,14.6079858657244,13.8879858657244,8.04798586572438,2.81798586572438,0.4,0.4,0,0,74.9259010600707
"1613",2018,"jimma","7416",1,"mid",1,0,0.54,11.4219081272085,12.1919081272085,10.4419081272085,9.72190812720848,3.88190812720848,0.54,0.54,0,0,0,49.2795406360424
"1614",2018,"jimma","7416",1,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0.980848056537102,0,0,0,0,0,33.1542402826855
"1615",2018,"jimma","7416",2,"bot",1,2.20043816254417,3,11.8,12.57,10.82,10.1,4.26,1,0.56,0.3,0.335166077738518,0,55.8453851590106
"1616",2018,"jimma","7416",2,"mid",1,0,6.35155477031802,19.121554770318,19.891554770318,18.141554770318,17.421554770318,11.581554770318,2,0.4,0,0,0,94.9093286219081
"1617",2018,"jimma","7416",2,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1618",2018,"jimma","7416",3,"bot",1,2.20043816254417,3,16.8,17.57,15.82,15.1,9.26,3,1,1,0.335166077738518,0,83.9853851590106
"1619",2018,"jimma","7416",3,"mid",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0.98,0.98,0,0,34.1333922261484
"1620",2018,"jimma","7416",3,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1621",2018,"jimma","74165",1,"bot",1,2.20043816254417,0,0.944296703296703,1.7142967032967,0.45,0.86,0.23,0,0.98,0,0.335166077738518,0,6.61397856560401
"1622",2018,"jimma","74165",1,"mid",1,0,0,0.944296703296703,1.7142967032967,0.45,0,0,0.98,0,0,0,0,4.08859340659341
"1623",2018,"jimma","74165",1,"top",1,0,0,0.78,1.57,0.45,0,0,0,0,0,0,0,2.8
"1624",2018,"jimma","74165",2,"bot",1,0,2.20043816254417,2.87411721611722,3.64411721611722,1.89411721611722,1.17411721611722,0.23,0.98,0,0,0,0,12.996907027013
"1625",2018,"jimma","74165",2,"mid",1,0,0,2.87411721611722,3.64411721611722,1.89411721611722,0,0,0.98,0,0,0,0,9.39235164835165
"1626",2018,"jimma","74165",2,"top",1,0,0,2.87411721611722,3.64411721611722,1.89411721611722,0,0,0,0,0,0,0,8.41235164835165
"1627",2018,"jimma","74165",3,"bot",1,2.30973144876326,0,2.87411721611722,3.64411721611722,1.89411721611722,1.17411721611722,0.23,0,0.98,0,0.444459363957604,0,12.3957939528081
"1628",2018,"jimma","74165",3,"mid",1,0,0,2.87411721611722,3.64411721611722,1.89411721611722,1.17411721611722,0,0,0,0,0,0,9.58646886446886
"1629",2018,"jimma","74165",3,"top",1,0,0,2.87411721611722,3.64411721611722,1.89411721611722,0.86,0,0,0,0,0,0,9.27235164835165
"1630",2018,"jimma","7454",1,"bot",1,0,6.65190812720848,19.4219081272085,20.1919081272085,18.4419081272085,17.7219081272085,11.8819081272085,1,1.23,1.23,0,0,97.7714487632509
"1631",2018,"jimma","7454",1,"bot",2,0,5.78971731448764,18.5597173144876,19.3297173144876,17.5797173144876,16.8597173144876,11.0197173144876,3,1.3,1.3,0,0,94.7383038869258
"1632",2018,"jimma","7454",1,"mid",1,0,2.20043816254417,10.7469964664311,11.5169964664311,9.76699646643109,9.04699646643109,3.20699646643109,0,0,0,0,0,46.4854204946996
"1633",2018,"jimma","7454",1,"mid",2,0,2.20043816254417,12.1286219081272,12.8986219081272,11.1486219081272,10.4286219081272,4.58862190812721,0.65,0.98,0.65,0,0,55.6735477031802
"1634",2018,"jimma","7454",1,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1635",2018,"jimma","7454",1,"top",2,0,0,7.9660777385159,8.7360777385159,6.9860777385159,6.2660777385159,0,0,0,0,0,0,29.9543109540636
"1636",2018,"jimma","7454",2,"bot",1,0,4.9734628975265,17.7434628975265,18.5134628975265,16.7634628975265,16.0434628975265,10.2034628975265,4.9734628975265,0.87,0.34,0,0,90.4242402826855
"1637",2018,"jimma","7454",2,"bot",2,0,2,19.5491166077739,20.3191166077739,18.5691166077739,17.8491166077739,12.0091166077739,1,0.87,0.87,0,0,93.0355830388693
"1638",2018,"jimma","7454",2,"mid",1,0,2.20043816254417,10.2876325088339,11.0576325088339,9.30763250883392,8.58763250883392,2.74763250883392,0,0.98,0.98,0,0,46.1486007067138
"1639",2018,"jimma","7454",2,"mid",2,0,0.810918727915195,13.5809187279152,14.3509187279152,12.6009187279152,11.8809187279152,6.0409187279152,0.810918727915195,0.810918727915195,0.810918727915195,0,0,61.6982685512367
"1640",2018,"jimma","7454",2,"top",1,0,0,7.99787985865724,8.76787985865724,7.01787985865724,6.29787985865724,0.457879858657243,0,0,0,0,0,30.5393992932862
"1641",2018,"jimma","7454",2,"top",2,0,0,9.26289752650176,10.0328975265018,8.28289752650176,7.56289752650176,0,0,0,0,0,0,35.1415901060071
"1642",2018,"jimma","7454",3,"bot",1,0,5.75791519434629,18.5279151943463,19.2979151943463,17.5479151943463,16.8279151943463,10.9879151943463,2,2.1,2.1,0,0,95.1474911660777
"1643",2018,"jimma","7454",3,"bot",2,0,2,18.3618374558304,19.1318374558304,17.3818374558304,16.6618374558304,10.8218374558304,2,2,2,0,0,90.3591872791519
"1644",2018,"jimma","7454",3,"mid",1,0,0.65,12.1286219081272,12.8986219081272,11.1486219081272,10.4286219081272,4.58862190812721,0.65,0.65,0.65,0,0,53.793109540636
"1645",2018,"jimma","7454",3,"mid",2,0,2.20043816254417,10.6763250883392,11.4463250883392,9.69632508833922,8.97632508833922,3.13632508833922,0,0,0.56,0,0,46.6920636042403
"1646",2018,"jimma","7454",3,"top",1,0,0,8.16395759717314,8.93395759717314,7.18395759717314,6.46395759717314,0,0,0,0,0,0,30.7458303886926
"1647",2018,"jimma","7454",3,"top",2,0,0,7.05441696113074,7.82441696113074,6.07441696113074,5.35441696113074,0,0,0,0,0,0,26.307667844523
"1648",2018,"jimma","7514",1,"bot",1,0,2,16.8,17.57,15.82,15.1,9.26,2,1,1,0,0,80.55
"1649",2018,"jimma","7514",1,"mid",1,0,2.20043816254417,11.3441696113074,12.1141696113074,10.3641696113074,9.64416961130742,3.80416961130742,0,0.98,0.56,0,0,51.0112862190813
"1650",2018,"jimma","7514",1,"top",1,0,0,7.61272084805654,8.38272084805654,6.63272084805654,5.91272084805654,0,0,0,0,0,0,28.5408833922261
"1651",2018,"jimma","7514",2,"bot",1,0,3.03,15.8,16.57,14.82,14.1,8.26,3.03,1,0.43,0,0,77.04
"1652",2018,"jimma","7514",2,"mid",1,0,2.20043816254417,11.3441696113074,12.1141696113074,10.3641696113074,9.64416961130742,3.80416961130742,0.43,0.43,0.43,0,0,50.7612862190813
"1653",2018,"jimma","7514",2,"top",1,0,0,8.5208480565371,9.2908480565371,7.5408480565371,6.8208480565371,0,0,0,0,0,0,32.1733922261484
"1654",2018,"jimma","7514",3,"bot",1,0,5.71904593639576,18.4890459363958,19.2590459363958,17.5090459363958,16.7890459363958,10.9490459363958,5.71904593639576,5.71904593639576,1.34,0,0,101.492367491166
"1655",2018,"jimma","7514",3,"mid",1,0,0,11.8141342756184,12.5841342756184,10.8341342756184,10.1141342756184,4.27413427561837,0,0.98,0,0,0,50.6006713780919
"1656",2018,"jimma","7514",3,"top",1,0,0,7.45724381625442,8.22724381625442,6.47724381625442,5.75724381625442,0,0,0,0,0,0,27.9189752650177
"1657",2018,"jimma","75227",1,"bot",1,0,2.20043816254417,0.944296703296703,1.7142967032967,0.45,0.86,0.23,0,0.98,0,0,3.20593639575972,8.98199976701744
"1658",2018,"jimma","75227",1,"mid",1,0,0,0.944296703296703,1.7142967032967,0.45,0,0,0,0,0,0,0,3.10859340659341
"1659",2018,"jimma","75227",1,"top",1,0,0,0.78,1.57,0.45,0,0,0,0,0,0,0,2.8
"1660",2018,"jimma","75227",2,"bot",1,2.20043816254417,2.20043816254417,2.87411721611722,3.64411721611722,1.89411721611722,1.17411721611722,0.23,0,0.98,0,1.17308127208481,0,15.2702073803699
"1661",2018,"jimma","75227",2,"mid",1,0,0,2.87411721611722,3.64411721611722,1.89411721611722,0,0,0,0,0,0,0,8.41235164835165
